name	description	GS details	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
HAIR FOLLICLE DEVELOPMENT CYTODIFFERENTIATION STAGE 3 OF 3%WIKIPATHWAYS_20250410%WP2840%HOMO SAPIENS	HAIR FOLLICLE DEVELOPMENT CYTODIFFERENTIATION STAGE 3 OF 3%WIKIPATHWAYS_20250410%WP2840%HOMO SAPIENS	Details	55	0.492352778436779	1.45694714684172	0.0307106586763456	0.164924679884739	0	2369	TP63,GJB6,ADAM17,GATA3,GAS1,EGFR,DKK1,KLK6,PERP,CTNNB1,PHLDA1,ATL1,SOSTDC1,FST,S100A4,NOTCH2,NR3C1,KRT19,FZD1,RBPJ,FOSB
HAIR FOLLICLE DEVELOPMENT ORGANOGENESIS STAGE 2 OF 3%WIKIPATHWAYS_20250410%WP2839%HOMO SAPIENS	HAIR FOLLICLE DEVELOPMENT ORGANOGENESIS STAGE 2 OF 3%WIKIPATHWAYS_20250410%WP2839%HOMO SAPIENS	Details	25	0.537958133461349	1.36325418649153	0.112798264642082	0.350252141199071	0	2800	TP63,GJB6,CCND1,ITGB1,LAMA5,RUNX2,CTNNB1,SMO,MYC,SNAI1,FZD1,INHBA,LEF1
HALLMARK OF CANCER METASTASIS AND EPITHELIAL TO MESENCHYMAL TRANSITION%WIKIPATHWAYS_20250410%WP5469%HOMO SAPIENS	HALLMARK OF CANCER METASTASIS AND EPITHELIAL TO MESENCHYMAL TRANSITION%WIKIPATHWAYS_20250410%WP5469%HOMO SAPIENS	Details	18	0.560268995663682	1.33481153535394	0.140167364016736	0.392435473002666	0	3279	SNAI2,KDM1A,TGFB1,PRRX1,SNAI1,SUV39H1,TWIST1,FOXC2,SIX1
HALLMARK OF CANCER SUSTAINING PROLIFERATIVE SIGNALING%WIKIPATHWAYS_20250410%WP5475%HOMO SAPIENS	HALLMARK OF CANCER SUSTAINING PROLIFERATIVE SIGNALING%WIKIPATHWAYS_20250410%WP5475%HOMO SAPIENS	Details	83	0.308093334430308	0.97807148682873	0.477647058823529	0.733244539466081	0	3375	MET,CCND1,TTI1,IGF1R,EGFR,CTNNB1,FLT1,GSK3B,FOXO1,MYC,RHEB,PIK3CA,EPHA2,IL6,CSNK1A1,MTOR,PTEN,PYGO1,LEF1,MAPK1,AKT3,MDM2,JUP,FLT4,ULK2,SOS2,PIK3CD,SALL4
HALLMARK_ADIPOGENESIS%MSIGDBHALLMARK%HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS%MSIGDBHALLMARK%HALLMARK_ADIPOGENESIS	Details	158	-0.367736447907327	-1.23190261461392	0.0766773162939297	0.293055920189026	0	15528	ALDH2,SULT1A1,MGST3,CMBL,MTARC2,AIFM1,ACADS,REEP6,DHRS7B,RETSAT,ACOX1,SUCLG1,ELOVL6,EPHX2,PPM1B,ME1,UQCR11,UQCRQ,ETFB,CMPK1,PHYH,PPP1R15B,ACADM,COX7B,COQ9,ATP5PO,ECHS1,COX6A1,MYLK,NDUFA5,SLC25A10,SDHC,CHUK,DNAJC15,PFKL,DGAT1,PTCD3,TOB1,CHCHD10,ESRRA,PRDX3,CD302,UQCR10,CPT2,DECR1,GPHN
HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION	Details	149	0.288383694425599	1.00046967857616	0.471204188481675	0.728722756605382	0	3036	EREG,IL11,INHBB,TGFB1,EGFR,BCAT1,GALNT1,NCK1,IL18,RIPK2,IL15,FLNA,CCL11,TAP2,HLA-G,CDKN2A,AARS1,IL6,THY1,CSF1,INHBA,HDAC9,ABCE1,NLRP3,HIF1A,CCL13,SOCS5,TAP1,CCL2,MRPL3
HALLMARK_ANDROGEN_RESPONSE%MSIGDBHALLMARK%HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE%MSIGDBHALLMARK%HALLMARK_ANDROGEN_RESPONSE	Details	67	0.317299664775373	0.978273656732738	0.489461358313817	0.742775324938617	0	2198	B4GALT1,CCND1,GNAI3,CENPN,CDK6,ITGAV,MAF,ELOVL5,INPP4B,ALDH1A3,FADS1,ACTN1,SMS,SPCS3,AKAP12,KRT19,LMAN1,XRCC5,NKX3-1,SLC26A2
HALLMARK_ANGIOGENESIS%MSIGDBHALLMARK%HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS%MSIGDBHALLMARK%HALLMARK_ANGIOGENESIS	Details	29	0.617320831932358	1.61884254579092	0.0162078387018153	0.108011940005381	0	2092	JAG2,POSTN,THBD,TNFRSF21,ITGAV,VAV2,COL3A1,FSTL1,STC1,CXCL6,VCAN,COL5A2,S100A4,NRP1,LPL
HALLMARK_APICAL_JUNCTION%MSIGDBHALLMARK%HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION%MSIGDBHALLMARK%HALLMARK_APICAL_JUNCTION	Details	137	0.488320781631502	1.69283248283605	0.00029367390139404	0.00913311222693603	0	2568	TGFBI,AMIGO2,LAMC2,NECTIN1,DSC3,B4GALT1,BMP1,CX3CL1,ITGB1,LAMA3,MAPK11,MPZL2,NF2,EGFR,ITGB4,CAP1,CNN2,VAV2,CERCAM,NLGN2,MMP2,IRS1,PLCG1,ACTN1,SHROOM2,LAMB3,BAIAP2,VCAN,CALB2,MAP4K2,SGCE,INPPL1,CLDN11,ADAM9,PARD6G,PPP2R2C,TNFRSF11B,MYH9,COL17A1,VCAM1,COL16A1,CD99,ITGA2,THY1,ADAMTS5,ARPC2,PTEN
HALLMARK_APICAL_SURFACE%MSIGDBHALLMARK%HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE%MSIGDBHALLMARK%HALLMARK_APICAL_SURFACE	Details	32	0.597759586450892	1.59491266517867	0.0147663215245988	0.101926766702938	0	1306	LYPD3,B4GALT1,SULF2,GATA3,CX3CL1,EFNA5,GAS1,ADAM10,EPHB4,SHROOM2
HALLMARK_APOPTOSIS%MSIGDBHALLMARK%HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS%MSIGDBHALLMARK%HALLMARK_APOPTOSIS	Details	122	0.443598547884968	1.49793058184611	0.00524436482349035	0.0612757467507255	0	2942	ANXA1,EREG,EMP1,CCND1,CD44,PLAT,DPYD,IGFBP6,GNA15,PMAIP1,CTNNB1,BCL2L11,TIMP3,MMP2,IL18,BIRC3,CDK2,BNIP3L,CASP2,DFFA,ENO2,BCL2L1,ETF1,TNFSF10,TNFRSF12A,CYLD,CASP4,TOP2A,IL6,GADD45A,NEFH,GPX3,PPT1,ADD1,GPX1,LEF1,SPTAN1,TAP1
HALLMARK_BILE_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_BILE_ACID_METABOLISM	Details	72	-0.542195600610548	-1.64303179270674	0.00502439819534956	0.0598238345126287	0	15502	NR0B2,GNPAT,SLC27A2,NR3C2,ALDH9A1,SULT1B1,SLC22A18,RETSAT,NUDT12,EPHX2,ABCD3,IDI1,ABCA5,PHYH,MLYCD,SLC27A5,HSD17B11,ACSL5,CYP27A1,HSD17B4,GC,LONP2,ISOC1,PEX16,HSD3B7
HALLMARK_CHOLESTEROL_HOMEOSTASIS%MSIGDBHALLMARK%HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS%MSIGDBHALLMARK%HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details	59	-0.393218328324913	-1.14742307934534	0.221033868092692	0.499523756127048	0	15424	ACSS2,PCYT2,GUSB,HSD17B7,CXCL16,IDI1,HMGCR,LDLR,TMEM97,ANTXR2,EBP,PMVK,STARD4,ETHE1,MVK,NIBAN1,SC5D,ACAT2,TM7SF2,FDPS,CLU,ATF5,MVD
HALLMARK_COAGULATION%MSIGDBHALLMARK%HALLMARK_COAGULATION	HALLMARK_COAGULATION%MSIGDBHALLMARK%HALLMARK_COAGULATION	Details	81	0.522789384475127	1.65581300211641	0.000962859981069567	0.0207546129022961	0	1808	ANXA1,BMP1,DUSP14,MMP14,PLAT,PRSS23,KLF7,F3,ITGB3,THBD,USP11,CRIP2,TIMP3,MMP2,THBS1,HTRA1,CD9,TFPI2,ARF4,SPARC,TF,ADAM9
HALLMARK_COMPLEMENT%MSIGDBHALLMARK%HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT%MSIGDBHALLMARK%HALLMARK_COMPLEMENT	Details	128	0.326020064575416	1.11019686863347	0.225641025641026	0.504930618034714	0	823	CDK5R1,MMP14,PLAT,CDA,CP,GATA3,F3,GNAI3,CTSL,S100A9,CD59,PIM1,DOCK9,KYNU
HALLMARK_DNA_REPAIR%MSIGDBHALLMARK%HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR%MSIGDBHALLMARK%HALLMARK_DNA_REPAIR	Details	120	0.257448691593634	0.869714797763352	0.790123456790123	0.927871825736438	0	2665	TAF6,CDA,RALA,RFC2,SSRP1,RFC4,USP11,PRIM1,ADA,BCAM,CETN2,FEN1,ZNF707,RAD51,BRF2,SEC61A1,SUPT5H,DDB1,NCBP2,TAF13,ERCC2,POLR2G,TAF12
HALLMARK_E2F_TARGETS%MSIGDBHALLMARK%HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS%MSIGDBHALLMARK%HALLMARK_E2F_TARGETS	Details	161	0.594015918581306	2.09389564433712	1.64104276526977e-09	1.13979536952237e-06	0	3174	HMGB3,TUBB,GINS4,MCM7,CHEK1,RFC2,MCM2,TRIP13,CDK4,NUP107,SSRP1,PLK4,TK1,ATAD2,BIRC5,PSMC3IP,DLGAP5,MSH2,CDC20,NASP,GINS3,PRKDC,TIMELESS,MCM6,CDKN3,HMMR,DCLRE1B,DEPDC1,MYBL2,BRMS1L,HMGA1,CTPS1,KPNA2,CCNB2,PAICS,DSCC1,SMC4,MCM5,MYC,RANBP1,NUP205,AURKA,EIF2S1,SPC24,RAD51AP1,CENPE,UBE2S,CCNE1,PRIM2,SUV39H1,SPAG5,MAD2L1,UNG,RAD21,GINS1,CDKN2A,ORC6,CKS2,CIT,TOP2A,RAD51C,USP1,KIF18B,NBN,CDKN2C,ZW10,NUDT21,RRM2,RFC1,H2AZ1,TRA2B,BUB1B,HMGB2,PLK1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDBHALLMARK%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDBHALLMARK%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details	156	0.69626427343447	2.43832552203914	2.8473953333753e-16	8.89953411446451e-13	0	2537	SNAI2,TGFBI,LAMC2,CDH2,NT5E,FSTL3,CRLF1,PTHLH,BMP1,CD44,MMP14,PLOD2,BDNF,PLOD1,MCM7,GPC1,EMP3,LOX,TGFB1,POSTN,ITGB1,VEGFC,ITGB3,LAMA3,GAS1,ITGB5,ITGAV,DKK1,LOXL2,CD59,FAP,RGS4,SPOCK1,CALU,TNC,COLGALT1,GPX7,ADAM12,PDLIM4,NNMT,PFN2,COL5A3,AREG,EDIL3,P3H1,COL3A1,FSTL1,TIMP3,COL1A1,LAMC1,MMP2,THBS1,COL1A2,CXCL6,HTRA1,BASP1,LAMA1,TFPI2,VCAN,PRRX1,COL5A2,GJA1,MXRA5,IL15,SPARC,ENO2,NOTCH2,FLNA,NID2,COL4A2,TNFRSF11B,CXCL1,CTHRC1,PCOLCE2,VCAM1,COL12A1,TNFRSF12A,FBLN2,COL16A1,COL4A1,IGFBP4,ITGA2,IL6,FERMT2,THY1,GADD45A,INHBA
HALLMARK_ESTROGEN_RESPONSE_EARLY%MSIGDBHALLMARK%HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY%MSIGDBHALLMARK%HALLMARK_ESTROGEN_RESPONSE_EARLY	Details	169	0.379088194620889	1.33922592567387	0.0342596721933892	0.177367239846599	0	2016	PTGES,KRT13,SLC7A5,ZNF185,CELSR1,B4GALT1,CCND1,CD44,FLNB,INHBB,PRSS23,SNX24,P2RY2,MYBL1,IGF1R,MYOF,TFAP2C,RHOD,RHOBTB3,OPN3,RPS6KA2,PLAAT3,PMAIP1,SLC39A6,ELOVL5,KAZN,AREG,NAV2,KLF10,NCOR2,ATL1,ENDOD1,CALB2,GJA1,CLIC3,TIAM1,MYC,INPP5F,FKBP4,SCNN1A,CCN5,MICB,SIAH2,KRT19,ARL3
HALLMARK_ESTROGEN_RESPONSE_LATE%MSIGDBHALLMARK%HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE%MSIGDBHALLMARK%HALLMARK_ESTROGEN_RESPONSE_LATE	Details	159	0.389972139690258	1.3661396483811	0.00933284906636131	0.0842893105986067	0	2399	PTGES,KRT13,SLC7A5,LAMC2,CCND1,CD44,FLNB,PRSS23,KIF20A,MYOF,TFAP2C,PLK4,ST6GALNAC2,OPN3,RPS6KA2,PLAAT3,CDC20,S100A9,GAL,PERP,ELOVL5,AREG,TRIM29,UGDH,NCOR2,GINS2,CD9,TFPI2,DLG5,CDC6,NMU,CLIC3,TIAM1,ATP2B4,FKBP4,SCNN1A,CCN5,MICB,SIAH2,KRT19,ARL3,IGSF1,GJB3,SLC29A1,SLC26A2,NAB2,RAB31,IGFBP4,TOP2A,FOXC1
HALLMARK_FATTY_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_FATTY_ACID_METABOLISM	Details	102	-0.581140387982167	-1.84100760193461	3.10327243094755e-05	0.0016579962363977	0	15500	ACSS1,ADH1C,ECI2,ACADS,VNN1,ALDH3A1,REEP6,FH,ALDH9A1,RETSAT,ACOX1,SUCLG1,SDHA,MCEE,ETFDH,ENO3,HSD17B7,IDI1,ME1,CPT1A,PCBD1,SLC22A5,NTHL1,MLYCD,ACADM,ACADVL,TP53INP2,HSD17B11,ALDH3A2,ACSL5,ECHS1,SDHD,IL4I1,HSD17B4,SUCLG2,PDHA1,SDHC,MAOA,D2HGDH
HALLMARK_G2M_CHECKPOINT%MSIGDBHALLMARK%HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT%MSIGDBHALLMARK%HALLMARK_G2M_CHECKPOINT	Details	142	0.586645970685409	2.03953097305785	4.6734740271237e-08	1.62299367464168e-05	0	2770	SLC7A5,CCND1,CBX1,HMGB3,MT2A,CHEK1,KIF23,MCM2,TGFB1,CDK4,PLK4,EFNA5,BIRC5,CDC20,NASP,MCM6,CDKN3,HMMR,NUMA1,MYBL2,UBE2C,HMGA1,KPNA2,MNAT1,MARCKS,CCNB2,CDC27,GINS2,CENPA,CDC6,TRAIP,CDC45,SMC4,CCNA2,MCM5,MYC,AURKA,NOTCH2,CENPE,UBE2S,SS18,PRIM2,SUV39H1,RBL1,MAD2L1,KIF15,DTYMK,RAD21,KIF20B,ORC6,CKS2,NEK2,CENPF,TOP2A,TTK,CDKN2C,TNPO2,HIF1A,HMGN2,INCENP
HALLMARK_GLYCOLYSIS%MSIGDBHALLMARK%HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS%MSIGDBHALLMARK%HALLMARK_GLYCOLYSIS	Details	141	0.476196512725176	1.6523688769846	0.000231368011574009	0.00786022521928876	0	2281	PYGL,ANGPTL4,TGFBI,NT5E,MET,B4GALT1,CD44,PLOD2,PLOD1,KIF20A,SLC16A3,ENO1,GPC1,AGRN,DPYSL4,VLDLR,EGFR,XYLT2,NASP,P4HA2,HOMER1,HMMR,DEPDC1,B4GALT2,PGAM1,STC1,PFKP,TPST1,P4HA1,HS2ST1,GYS1,CENPA,VCAN,CITED2,TGFA,DDIT4,EXT1,ENO2,AURKA,FKBP4,EXT2,CHST12,HS6ST2,CHPF2,ERO1A,B3GALT6
HALLMARK_HEDGEHOG_SIGNALING%MSIGDBHALLMARK%HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING%MSIGDBHALLMARK%HALLMARK_HEDGEHOG_SIGNALING	Details	27	0.598398700756135	1.55275312194813	0.0155969002141637	0.105964870950699	0	642	CDK5R1,NRP2,L1CAM,CELSR1,VLDLR,CDK6
HALLMARK_HEME_METABOLISM%MSIGDBHALLMARK%HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM%MSIGDBHALLMARK%HALLMARK_HEME_METABOLISM	Details	127	0.296435264462118	1.00918768101807	0.40920716112532	0.684310851844402	0	2006	SLC6A9,SLC22A4,TSPAN5,IGSF3,OSBP2,P4HA2,HTRA2,GDE1,DAAM1,HBB,PICALM,BCAM,BNIP3L,NFE2L1,CDC27,ENDOD1,VEZF1,RNF123,ADD2,NR3C1
HALLMARK_HYPOXIA%MSIGDBHALLMARK%HALLMARK_HYPOXIA	HALLMARK_HYPOXIA%MSIGDBHALLMARK%HALLMARK_HYPOXIA	Details	136	0.430469266936049	1.48676956482283	0.00449031099006737	0.0566199588675172	0	2286	ANGPTL4,TGFBI,CHST3,PKP1,MT2A,CP,TES,ENO1,GPC1,LOX,KLF7,F3,CCNG2,DPYSL4,ERRFI1,TMEM45A,VLDLR,CAVIN1,EGFR,P4HA2,PIM1,ACKR3,STC1,PFKP,BNIP3L,P4HA1,GYS1,CITED2,DDIT4,S100A4,AKAP12,EXT1,ENO2,HAS1,NAGK,NFIL3,AMPD3,CCN5,SIAH2,NR3C1,MYH9,LXN,ERO1A,B3GALT6,RBPJ
HALLMARK_IL2_STAT5_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL2_STAT5_SIGNALING	Details	157	0.319380488265516	1.1199553571751	0.20159151193634	0.473206361665061	0	2278	NT5E,EMP1,ADAM19,CD44,PLEC,COL6A1,IGF1R,IKZF2,PHTF2,TNFRSF21,CDCP1,ITGAV,PIM1,PRNP,PHLDA1,AHNAK,P4HA1,DENND5A,CKAP4,CDC6,IL1R2,TIAM1,MYC,BCL2L1,NRP1,NFIL3,NCS1,CCNE1,LRRC8C,TNFSF10,IL1RL1,SLC39A8
HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL6_JAK_STAT3_SIGNALING	Details	72	0.421481997157659	1.30209142708899	0.0985576923076923	0.327518154242118	0	2979	PTPN1,CD44,TGFB1,ITGB3,PDGFC,TNFRSF21,TNFRSF1A,PIM1,STAT2,CD9,OSMR,IL1R2,CXCL1,TNFRSF12A,LTBR,IL6,CSF1,IL1R1,SOCS3,CBL
HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE	Details	157	0.427380834642773	1.49867469334638	0.00325032461427678	0.0474714466444957	0	1365	AXL,EREG,MET,HRH1,MMP14,P2RY2,HAS2,EMP3,PTPRE,SPHK1,NOD2,F3,CX3CL1,ITGB3,ITGB8,GNAI3,GNA15,TNFAIP6,ATP2C1,PCDH7,IRAK2,IL18,RIPK2,CXCL6,ROS1,OSMR,NAMPT
HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE	Details	84	-0.336742260674053	-1.0370331493945	0.382198952879581	0.673752299619363	0	15350	CCRL2,IL7,ISG20,IRF2,TDRD7,TENT5A,GMPR,NCOA7,IFI35,ELF1,UBA7,TRIM25,BATF2,SLC25A28,RTP4,IRF9,MX1,ADAR,IRF1,IFI27,HERC6,LGALS3BP,PSME2,CMPK2,MVB12A
HALLMARK_INTERFERON_GAMMA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_GAMMA_RESPONSE	Details	162	0.284890687484137	1.00476377392987	0.441798941798942	0.707678649101168	0	3672	PTPN1,PTGS2,NUP93,MT2A,TNFAIP6,PIM1,IDO1,STAT2,RIPK2,PFKP,NOD1,TNFAIP2,NAMPT,IL15,VAMP5,PSMB2,HLA-G,SSPN,TNFSF10,VCAM1,CASP4,IL6,HIF1A,SOCS3,TAP1,CCL2,NMI,CD40,IFIT2,ZNFX1,RSAD2,C1R,UBE2L6,AUTS2
HALLMARK_KRAS_SIGNALING_DN%MSIGDBHALLMARK%HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN%MSIGDBHALLMARK%HALLMARK_KRAS_SIGNALING_DN	Details	95	0.404049822845976	1.30019676568337	0.0822942643391521	0.302897661196537	0	617	KRT5,LYPD3,KRT13,KRT4,DTNB,PKP1,TGM1,SPTBN2,UPK3B,PLAG1
HALLMARK_KRAS_SIGNALING_UP%MSIGDBHALLMARK%HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP%MSIGDBHALLMARK%HALLMARK_KRAS_SIGNALING_UP	Details	149	0.304498555288945	1.05637585489574	0.321989528795811	0.617170453940716	0	1766	ANGPTL4,EREG,EPHB2,EMP1,MMD,ADAM17,PLAT,PTGS2,G0S2,MALL,MPZL2,TMEM158,WNT7A,MAFB,ALDH1A3,BIRC3,TRIB1,PRRX1,AKAP12,TFPI,NRP1
HALLMARK_MITOTIC_SPINDLE%MSIGDBHALLMARK%HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE%MSIGDBHALLMARK%HALLMARK_MITOTIC_SPINDLE	Details	149	0.472368572558084	1.6387557378997	0.000175882958429739	0.00642949925815378	0	3434	FLNB,KIF3C,PLEKHG2,LLGL1,TRIO,KIF23,BIRC5,DLGAP5,MARK4,ARHGAP29,BCL2L11,NUMA1,NCK1,MARCKS,CCNB2,MYO9B,CDC27,CEP250,SHROOM2,SASS6,CDK5RAP2,CLASP1,HOOK3,WASF1,PXN,CKAP5,SMC4,TIAM1,DYNC1H1,CEP131,AURKA,ARF6,NOTCH2,FLNA,CENPE,RALBP1,BCR,FGD6,MYH9,KIF15,WASF2,CAPZB,KIF20B,NEK2,CENPF,TOP2A,PPP4R2,PALLD,TTK,ECT2,ACTN4,TUBA4A,INCENP,DST,KNTC1,KIFAP3,MAPRE1,SPTAN1,RFC1,MYO1E,RHOF,PLK1,TUBGCP5,FARP1,RANBP9,NET1,CNTROB
HALLMARK_MTORC1_SIGNALING%MSIGDBHALLMARK%HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING%MSIGDBHALLMARK%HALLMARK_MTORC1_SIGNALING	Details	144	0.314310515943942	1.08920774892215	0.25065274151436	0.538429651960916	0	2243	SLC7A5,POLR3G,PLOD2,TES,ENO1,MCM2,EDEM1,VLDLR,BCAT1,ELOVL5,FADS1,STC1,YKT6,P4HA1,CD9,NMT1,NAMPT,GSK3B,DDIT4,NFIL3,NUP205,AURKA,FADS2,ETF1,UNG,RPN1,ERO1A
HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1	Details	149	0.453142480885781	1.57205598292924	0.000567383061398418	0.0141303582360666	0	3137	CAD,MCM7,SET,YWHAQ,MCM2,CCT4,CDK4,AP3S1,EIF4H,RFC4,CDC20,PABPC1,MCM6,PSMD7,CTPS1,KPNA2,CDK2,UBE2E1,CBX3,UBA2,CDC45,CCNA2,MCM5,MYC,RANBP1,POLE3,EIF2S1,HSP90AB1,PSMB2,ETF1,MAD2L1,PTGES3,KARS1,SSB,CSTF2,NCBP2,CNBP,USP1,ABCE1,PHB2,HNRNPC,RRM1,H2AZ1,TRA2B,CCT7,XPOT
HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2	Details	46	0.298184205280185	0.854720843752752	0.755244755244755	0.910248877995239	0	3174	CDK4,PLK4,CBX3,MCM5,MYC,UNG,TCOF1,UTP20,WDR74,MAP3K6,LAS1L,NIP7,PLK1
HALLMARK_MYOGENESIS%MSIGDBHALLMARK%HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS%MSIGDBHALLMARK%HALLMARK_MYOGENESIS	Details	122	0.321217290589573	1.08467713721336	0.263157894736842	0.555555555555556	0	2213	MB,SPHK1,TGFB1,ITGB1,AGRN,TNNT1,MYL6B,ITGB5,ITGB4,FLII,KIFC3,MAPK12,ADAM12,CNN3,PRNP,COL3A1,COL1A1,NAV2,RYR1,PTGIS,PLXNB2,PDLIM7,FST,SPARC,PKIA,COL4A2,MYH9,SSPN,WWTR1,CTF1,EIF4A2
HALLMARK_NOTCH_SIGNALING%MSIGDBHALLMARK%HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING%MSIGDBHALLMARK%HALLMARK_NOTCH_SIGNALING	Details	22	0.282577130253992	0.695196476349488	0.89647577092511	0.981413317697524	0	2228	CCND1,MAML2,NOTCH3,NOTCH2,FZD1
HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDBHALLMARK%HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDBHALLMARK%HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details	154	-0.569610382660662	-1.90566100490547	7.38468064561768e-07	0.000118363176194246	0	15407	ATP1B1,MGST3,MPC1,SLC25A20,AIFM1,MTRF1,FH,RETSAT,ATP5ME,SUCLG1,SLC25A4,ACADSB,SDHA,ETFDH,CPT1A,UQCR11,ETFA,UQCRQ,ETFB,NDUFA2,COX7A2,ATP5MG,NDUFA4,COX5A,NDUFA3,PHYH,ATP5F1D,ALAS1,ACADM,ACADVL,OGDH,FXN,COX7B,MRPL34,SLC25A5,ATP5PO,NDUFB8,COX7C,ECHS1,COX6A1,COX4I1,SDHD,UQCRC2,NDUFC1,BDH2,ATP5MC2,NDUFA5,PDHA1,SDHC,NNT,COX10,MTRR,TIMM13,NDUFB1,SLC25A11,CYCS,COX6B1,PRDX3,UQCR10,DECR1,NQO2
HALLMARK_P53_PATHWAY%MSIGDBHALLMARK%HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY%MSIGDBHALLMARK%HALLMARK_P53_PATHWAY	Details	169	0.313490640185662	1.10748580079788	0.205962059620596	0.479682874325018	0	2173	TP63,CDK5R1,RRAD,JAG2,INHBB,ZNF365,RHBDF2,PTPRE,PLK2,SPHK1,TGFB1,MAPKAPK3,ITGB4,STEAP3,PERP,RAP2B,RNF19B,ADA,SERPINB5,PLXNB2,BAIAP2,TGFA,DDIT4,PITPNC1,S100A4,IER5,CDKN2B,IRAK1,TM4SF1,SEC61A1,CDKN2A
